"# CarMaker trajectory export, merged from Orientations_1.xls + Translations_2.xls"
"# Frame: ISO 8855 (X forward, Y left, Z up). Units: time=s, tx/ty/tz=m, pitch/roll/yaw=deg"
# Trailing repeated end-of-sim samples have been removed via dedup-by-time.
time_s,tx_m,ty_m,tz_m,pitch_deg,roll_deg,yaw_deg
95.460000,-2124.786133,-101.777222,0.000000,-0.344169,1.271042,254.618204
95.470000,-2124.849121,-102.004272,0.000000,-0.343980,1.271155,254.684375
95.480000,-2124.911621,-102.231491,0.000000,-0.343793,1.271264,254.750545
95.490000,-2124.974121,-102.458885,0.000000,-0.343609,1.271372,254.816689
95.500000,-2125.036133,-102.686447,0.000000,-0.343431,1.271476,254.882778
95.510000,-2125.098145,-102.914185,0.000000,-0.343259,1.271578,254.948867
95.520000,-2125.159668,-103.142090,0.000000,-0.343094,1.271678,255.014928
95.530000,-2125.221191,-103.370171,0.000000,-0.342937,1.271776,255.080935
95.540000,-2125.282471,-103.598419,0.000000,-0.342787,1.271872,255.146942
95.550000,-2125.343506,-103.826836,0.000000,-0.342643,1.271968,255.212922
95.560000,-2125.404297,-104.055428,0.000000,-0.342505,1.272062,255.278847
95.570000,-2125.464600,-104.284187,0.000000,-0.342370,1.272155,255.344772
95.580000,-2125.524902,-104.513115,0.000000,-0.342239,1.272246,255.410642
95.590000,-2125.584961,-104.742210,0.000000,-0.342108,1.272336,255.476513
95.600000,-2125.644775,-104.971474,0.000000,-0.341976,1.272424,255.542328
95.610000,-2125.704346,-105.200905,0.000000,-0.341842,1.272509,255.608144
95.620000,-2125.763672,-105.430504,0.000000,-0.341703,1.272591,255.673905
95.630000,-2125.822754,-105.660271,0.000000,-0.341558,1.272669,255.739666
95.640000,-2125.881836,-105.890213,0.000000,-0.341405,1.272743,255.805373
95.650000,-2125.940430,-106.120308,0.000000,-0.341243,1.272812,255.871052
95.660000,-2125.998779,-106.350578,0.000000,-0.341070,1.272875,255.936731
95.670000,-2126.056885,-106.581009,0.000000,-0.340884,1.272932,256.002355
95.680000,-2126.114990,-106.811607,0.000000,-0.340685,1.272983,256.067952
95.690000,-2126.172607,-107.042374,0.000000,-0.340470,1.273027,256.133522
95.700000,-2126.229980,-107.273300,0.000000,-0.340238,1.273064,256.199065
95.710000,-2126.287354,-107.504395,0.000000,-0.339989,1.273094,256.264580
95.720000,-2126.344238,-107.735649,0.000000,-0.339722,1.273116,256.330068
95.730000,-2126.400879,-107.967072,0.000000,-0.339435,1.273131,256.395528
95.740000,-2126.457520,-108.198647,0.000000,-0.339127,1.273138,256.460961
95.750000,-2126.513672,-108.430397,0.000000,-0.338799,1.273138,256.526367
95.760000,-2126.569824,-108.662300,0.000000,-0.338449,1.273131,256.591746
95.770000,-2126.625488,-108.894363,0.000000,-0.338076,1.273116,256.657097
95.780000,-2126.681152,-109.126595,0.000000,-0.337681,1.273095,256.722421
95.790000,-2126.736572,-109.358978,0.000000,-0.337263,1.273067,256.787690
95.800000,-2126.791504,-109.591530,0.000000,-0.336821,1.273033,256.852960
95.810000,-2126.846436,-109.824234,0.000000,-0.336355,1.272993,256.918202
95.820000,-2126.900879,-110.057098,0.000000,-0.335865,1.272947,256.983389
95.830000,-2126.955322,-110.290123,0.000000,-0.335351,1.272897,257.048576
95.840000,-2127.009521,-110.523300,0.000000,-0.334812,1.272841,257.113736
95.850000,-2127.063232,-110.756645,0.000000,-0.334249,1.272781,257.178842
95.860000,-2127.116943,-110.990135,0.000000,-0.333661,1.272717,257.243947
95.870000,-2127.170410,-111.223785,0.000000,-0.333049,1.272649,257.308998
95.880000,-2127.223633,-111.457596,0.000000,-0.332413,1.272578,257.374021
95.890000,-2127.276367,-111.691559,0.000000,-0.331752,1.272504,257.439045
95.900000,-2127.329102,-111.925674,0.000000,-0.331067,1.272427,257.504013
95.910000,-2127.381592,-112.159943,0.000000,-0.330358,1.272348,257.568955
95.920000,-2127.433838,-112.394371,0.000000,-0.329626,1.272266,257.633869
95.930000,-2127.485840,-112.628944,0.000000,-0.328870,1.272182,257.698756
95.940000,-2127.537354,-112.863678,0.000000,-0.328090,1.272097,257.763615
95.950000,-2127.588867,-113.098557,0.000000,-0.327288,1.272010,257.828447
95.960000,-2127.640137,-113.333588,0.000000,-0.326464,1.271922,257.893252
95.970000,-2127.691162,-113.568771,0.000000,-0.325617,1.271833,257.958030
95.980000,-2127.741943,-113.804108,0.000000,-0.324748,1.271743,258.022780
95.990000,-2127.792480,-114.039589,0.000000,-0.323858,1.271651,258.087475
96.000000,-2127.842529,-114.275223,0.000000,-0.322947,1.271559,258.152171
96.010000,-2127.892578,-114.511002,0.000000,-0.322014,1.271466,258.216812
96.020000,-2127.942383,-114.746933,0.000000,-0.321062,1.271373,258.281425
96.030000,-2127.991943,-114.983009,0.000000,-0.320088,1.271278,258.346012
96.040000,-2128.041260,-115.219231,0.000000,-0.319095,1.271182,258.410571
96.050000,-2128.090332,-115.455597,0.000000,-0.318083,1.271086,258.475102
96.060000,-2128.139160,-115.692116,0.000000,-0.317051,1.270989,258.539607
96.070000,-2128.187500,-115.928772,0.000000,-0.316000,1.270890,258.604056
96.080000,-2128.235840,-116.165573,0.000000,-0.314931,1.270791,258.668506
96.090000,-2128.283936,-116.402519,0.000000,-0.313844,1.270690,258.732901
96.100000,-2128.331787,-116.639610,0.000000,-0.312739,1.270588,258.797269
96.110000,-2128.379395,-116.876846,0.000000,-0.311617,1.270484,258.861609
96.120000,-2128.426758,-117.114220,0.000000,-0.310478,1.270379,258.925922
96.130000,-2128.473633,-117.351730,0.000000,-0.309323,1.270272,258.990181
96.140000,-2128.520508,-117.589386,0.000000,-0.308151,1.270163,259.054412
96.150000,-2128.567139,-117.827187,0.000000,-0.306964,1.270052,259.118615
96.160000,-2128.613525,-118.065125,0.000000,-0.305761,1.269938,259.182792
96.170000,-2128.659668,-118.303192,0.000000,-0.304544,1.269823,259.246941
96.180000,-2128.705566,-118.541405,0.000000,-0.303312,1.269704,259.311036
96.190000,-2128.750977,-118.779755,0.000000,-0.302066,1.269584,259.375103
96.200000,-2128.796387,-119.018242,0.000000,-0.300805,1.269460,259.439143
96.210000,-2128.841553,-119.256866,0.000000,-0.299531,1.269333,259.503155
96.220000,-2128.886475,-119.495628,0.000000,-0.298243,1.269203,259.567113
96.230000,-2128.930908,-119.734520,0.000000,-0.296942,1.269070,259.631044
96.240000,-2128.975342,-119.973549,0.000000,-0.295628,1.268933,259.694947
96.250000,-2129.019531,-120.212708,0.000000,-0.294302,1.268793,259.758795
96.260000,-2129.063232,-120.452003,0.000000,-0.292963,1.268649,259.822617
96.270000,-2129.106934,-120.691429,0.000000,-0.291612,1.268500,259.886411
96.280000,-2129.150391,-120.930984,0.000000,-0.290250,1.268348,259.950150
96.290000,-2129.193359,-121.170677,0.000000,-0.288877,1.268191,260.013862
96.300000,-2129.236328,-121.410492,0.000000,-0.287492,1.268030,260.077547
96.310000,-2129.279053,-121.650444,0.000000,-0.286097,1.267864,260.141204
96.320000,-2129.321289,-121.890518,0.000000,-0.284691,1.267694,260.204807
96.330000,-2129.363525,-122.130722,0.000000,-0.283276,1.267519,260.268355
96.340000,-2129.405273,-122.371056,0.000000,-0.281850,1.267339,260.331876
96.350000,-2129.447021,-122.611519,0.000000,-0.280415,1.267155,260.395369
96.360000,-2129.488281,-122.852104,0.000000,-0.278970,1.266965,260.458835
96.370000,-2129.529541,-123.092819,0.000000,-0.277516,1.266770,260.522247
96.380000,-2129.570312,-123.333656,0.000000,-0.276052,1.266570,260.585604
96.390000,-2129.611084,-123.574615,0.000000,-0.274580,1.266365,260.648933
96.400000,-2129.651367,-123.815704,0.000000,-0.273099,1.266154,260.712235
96.410000,-2129.691406,-124.056908,0.000000,-0.271609,1.265938,260.775483
96.420000,-2129.731445,-124.298241,0.000000,-0.270111,1.265716,260.838703
96.430000,-2129.770996,-124.539688,0.000000,-0.268606,1.265489,260.901869
96.440000,-2129.810303,-124.781265,0.000000,-0.267092,1.265255,260.965007
96.450000,-2129.849609,-125.022957,0.000000,-0.265571,1.265016,261.028091
96.460000,-2129.888428,-125.264771,0.000000,-0.264043,1.264772,261.091147
96.470000,-2129.927002,-125.506699,0.000000,-0.262508,1.264521,261.154176
96.480000,-2129.965332,-125.748749,0.000000,-0.260966,1.264264,261.217123
96.490000,-2130.003662,-125.990913,0.000000,-0.259417,1.264001,261.280070
96.500000,-2130.041504,-126.233192,0.000000,-0.257861,1.263733,261.342935
96.510000,-2130.079102,-126.475594,0.000000,-0.256299,1.263458,261.405800
96.520000,-2130.116455,-126.718109,0.000000,-0.254730,1.263177,261.468583
96.530000,-2130.153564,-126.960732,0.000000,-0.253155,1.262890,261.531339
96.540000,-2130.190430,-127.203476,0.000000,-0.251574,1.262596,261.594067
96.550000,-2130.227051,-127.446327,0.000000,-0.249987,1.262296,261.656741
96.560000,-2130.263428,-127.689301,0.000000,-0.248394,1.261990,261.719360
96.570000,-2130.299561,-127.932381,0.000000,-0.246796,1.261677,261.781952
96.580000,-2130.335449,-128.175568,0.000000,-0.245192,1.261358,261.844489
96.590000,-2130.371094,-128.418869,0.000000,-0.243583,1.261032,261.906972
96.600000,-2130.406250,-128.662277,0.000000,-0.241970,1.260699,261.969427
96.610000,-2130.441406,-128.905792,0.000000,-0.240352,1.260359,262.031828
96.620000,-2130.476318,-129.149414,0.000000,-0.238730,1.260013,262.094201
96.630000,-2130.510986,-129.393158,0.000000,-0.237103,1.259660,262.156520
96.640000,-2130.545166,-129.636993,0.000000,-0.235471,1.259300,262.218784
96.650000,-2130.579346,-129.880936,0.000000,-0.233836,1.258934,262.281020
96.660000,-2130.613281,-130.125000,0.000000,-0.232196,1.258561,262.343203
96.670000,-2130.646729,-130.369156,0.000000,-0.230552,1.258181,262.405330
96.680000,-2130.680176,-130.613403,0.000000,-0.228904,1.257795,262.467403
96.690000,-2130.713135,-130.857773,0.000000,-0.227253,1.257402,262.529448
96.700000,-2130.746094,-131.102234,0.000000,-0.225598,1.257002,262.591439
96.710000,-2130.778564,-131.346802,0.000000,-0.223940,1.256595,262.653375
96.720000,-2130.811035,-131.591476,0.000000,-0.222279,1.256182,262.715284
96.730000,-2130.843018,-131.836243,0.000000,-0.220615,1.255761,262.777111
96.740000,-2130.875000,-132.081100,0.000000,-0.218948,1.255334,262.838910
96.750000,-2130.906494,-132.326080,0.000000,-0.217279,1.254900,262.900683
96.760000,-2130.937744,-132.571136,0.000000,-0.215607,1.254459,262.962373
96.770000,-2130.968750,-132.816299,0.000000,-0.213932,1.254011,263.024036
96.780000,-2130.999756,-133.061554,0.000000,-0.212255,1.253556,263.085644
96.790000,-2131.030273,-133.306915,0.000000,-0.210576,1.253094,263.147198
96.800000,-2131.060547,-133.552368,0.000000,-0.208894,1.252625,263.208697
96.810000,-2131.090576,-133.797913,0.000000,-0.207211,1.252149,263.270141
96.820000,-2131.120361,-134.043549,0.000000,-0.205525,1.251665,263.331558
96.830000,-2131.149902,-134.289276,0.000000,-0.203838,1.251175,263.392921
96.840000,-2131.179199,-134.535095,0.000000,-0.202149,1.250677,263.454228
96.850000,-2131.208252,-134.781006,0.000000,-0.200459,1.250172,263.515482
96.860000,-2131.237061,-135.027008,0.000000,-0.198768,1.249660,263.576680
96.870000,-2131.265625,-135.273102,0.000000,-0.197076,1.249140,263.637824
96.880000,-2131.293701,-135.519287,0.000000,-0.195384,1.248613,263.698913
96.890000,-2131.321777,-135.765564,0.000000,-0.193690,1.248079,263.759975
96.900000,-2131.349609,-136.011932,0.000000,-0.191997,1.247537,263.820955
96.910000,-2131.377197,-136.258377,0.000000,-0.190303,1.246987,263.881908
96.920000,-2131.404297,-136.504913,0.000000,-0.188609,1.246429,263.942778
96.930000,-2131.431396,-136.751526,0.000000,-0.186914,1.245863,264.003622
96.940000,-2131.458008,-136.998230,0.000000,-0.185219,1.245289,264.064410
96.950000,-2131.484619,-137.245026,0.000000,-0.183524,1.244707,264.125117
96.960000,-2131.510986,-137.491898,0.000000,-0.181829,1.244117,264.185796
96.970000,-2131.536865,-137.738846,0.000000,-0.180135,1.243519,264.246421
96.980000,-2131.562500,-137.985886,0.000000,-0.178441,1.242914,264.306964
96.990000,-2131.588135,-138.233002,0.000000,-0.176747,1.242300,264.367479
97.000000,-2131.613281,-138.480209,0.000000,-0.175054,1.241678,264.427913
97.010000,-2131.638428,-138.727478,0.000000,-0.173363,1.241048,264.488319
97.020000,-2131.663086,-138.974838,0.000000,-0.171672,1.240410,264.548643
97.030000,-2131.687500,-139.222275,0.000000,-0.169983,1.239763,264.608940
97.040000,-2131.711670,-139.469803,0.000000,-0.168295,1.239109,264.669155
97.050000,-2131.735596,-139.717392,0.000000,-0.166609,1.238446,264.729316
97.060000,-2131.759521,-139.965057,0.000000,-0.164923,1.237775,264.789421
97.070000,-2131.782959,-140.212799,0.000000,-0.163240,1.237096,264.849472
97.080000,-2131.806152,-140.460617,0.000000,-0.161558,1.236409,264.909469
97.090000,-2131.829102,-140.708511,0.000000,-0.159877,1.235713,264.969383
97.100000,-2131.851807,-140.956482,0.000000,-0.158199,1.235009,265.029270
97.110000,-2131.874268,-141.204529,0.000000,-0.156522,1.234296,265.089075
97.120000,-2131.896484,-141.452637,0.000000,-0.154847,1.233575,265.148826
97.130000,-2131.918457,-141.700821,0.000000,-0.153175,1.232845,265.208522
97.140000,-2131.940186,-141.949081,0.000000,-0.151506,1.232106,265.268135
97.150000,-2131.961426,-142.197403,0.000000,-0.149839,1.231359,265.327722
97.160000,-2131.982666,-142.445801,0.000000,-0.148175,1.230603,265.387227
97.170000,-2132.003662,-142.694260,0.000000,-0.146514,1.229839,265.446677
97.180000,-2132.024414,-142.942795,0.000000,-0.144857,1.229065,265.506045
97.190000,-2132.044678,-143.191391,0.000000,-0.143202,1.228283,265.565385
97.200000,-2132.064941,-143.440048,0.000000,-0.141550,1.227492,265.624644
97.210000,-2132.084961,-143.688782,0.000000,-0.139902,1.226693,265.683821
97.220000,-2132.104492,-143.937576,0.000000,-0.138257,1.225884,265.742970
97.230000,-2132.124023,-144.186447,0.000000,-0.136615,1.225066,265.802038
97.240000,-2132.143066,-144.435364,0.000000,-0.134977,1.224240,265.861051
97.250000,-2132.162109,-144.684357,0.000000,-0.133342,1.223404,265.919981
97.260000,-2132.180664,-144.933395,0.000000,-0.131711,1.222560,265.978858
97.270000,-2132.199219,-145.182510,0.000000,-0.130083,1.221706,266.037679
97.280000,-2132.217285,-145.431686,0.000000,-0.128460,1.220844,266.096419
97.290000,-2132.235352,-145.680923,0.000000,-0.126841,1.219972,266.155104
97.300000,-2132.252930,-145.930206,0.000000,-0.125226,1.219091,266.213707
97.310000,-2132.270264,-146.179565,0.000000,-0.123615,1.218201,266.272255
97.320000,-2132.287598,-146.428970,0.000000,-0.122009,1.217302,266.330722
97.330000,-2132.304443,-146.678436,0.000000,-0.120408,1.216393,266.389133
97.340000,-2132.321045,-146.927963,0.000000,-0.118811,1.215476,266.447491
97.350000,-2132.337402,-147.177551,0.000000,-0.117219,1.214550,266.505766
97.360000,-2132.353760,-147.427185,0.000000,-0.115632,1.213614,266.563986
97.370000,-2132.369629,-147.676880,0.000000,-0.114049,1.212670,266.622125
97.380000,-2132.385254,-147.926620,0.000000,-0.112471,1.211716,266.680182
97.390000,-2132.400635,-148.176422,0.000000,-0.110897,1.210754,266.738211
97.400000,-2132.415771,-148.426270,0.000000,-0.109329,1.209782,266.796131
97.410000,-2132.430664,-148.676178,0.000000,-0.107765,1.208801,266.853996
97.420000,-2132.445557,-148.926132,0.000000,-0.106206,1.207811,266.911780
97.430000,-2132.459961,-149.176147,0.000000,-0.104652,1.206812,266.969508
97.440000,-2132.474121,-149.426193,0.000000,-0.103104,1.205804,267.027182
97.450000,-2132.488037,-149.676315,0.000000,-0.101561,1.204787,267.084747
97.460000,-2132.501709,-149.926468,0.000000,-0.100024,1.203760,267.142257
97.470000,-2132.515137,-150.176666,0.000000,-0.098492,1.202725,267.199713
97.480000,-2132.528320,-150.426926,0.000000,-0.096966,1.201681,267.257059
97.490000,-2132.541260,-150.677231,0.000000,-0.095446,1.200628,267.314378
97.500000,-2132.553955,-150.927567,0.000000,-0.093932,1.199566,267.371588
97.510000,-2132.566406,-151.177963,0.000000,-0.092423,1.198495,267.428743
97.520000,-2132.578613,-151.428406,0.000000,-0.090920,1.197416,267.485816
97.530000,-2132.590332,-151.678879,0.000000,-0.089423,1.196327,267.542834
97.540000,-2132.602051,-151.929413,0.000000,-0.087931,1.195230,267.599744
97.550000,-2132.613525,-152.179977,0.000000,-0.086445,1.194124,267.656625
97.560000,-2132.624756,-152.430588,0.000000,-0.084965,1.193010,267.713398
97.570000,-2132.635742,-152.681244,0.000000,-0.083490,1.191887,267.770116
97.580000,-2132.646484,-152.931946,0.000000,-0.082022,1.190755,267.826752
97.590000,-2132.656982,-153.182678,0.000000,-0.080559,1.189614,267.883306
97.600000,-2132.667236,-153.433456,0.000000,-0.079102,1.188465,267.939778
97.610000,-2132.677002,-153.684265,0.000000,-0.077652,1.187308,267.996195
97.620000,-2132.686768,-153.935120,0.000000,-0.076207,1.186142,268.052530
97.630000,-2132.696289,-154.186020,0.000000,-0.074769,1.184967,268.108784
97.640000,-2132.705566,-154.436951,0.000000,-0.073337,1.183784,268.164983
97.650000,-2132.714600,-154.687912,0.000000,-0.071912,1.182593,268.221072
97.660000,-2132.723389,-154.938919,0.000000,-0.070494,1.181394,268.277107
97.670000,-2132.731689,-155.189957,0.000000,-0.069082,1.180186,268.333060
97.680000,-2132.739990,-155.441040,0.000000,-0.067677,1.178970,268.388931
97.690000,-2132.748047,-155.692154,0.000000,-0.066278,1.177747,268.444747
97.700000,-2132.755859,-155.943298,0.000000,-0.064885,1.176515,268.500454
97.710000,-2132.763428,-156.194473,0.000000,-0.063499,1.175275,268.556107
97.720000,-2132.770752,-156.445679,0.000000,-0.062119,1.174028,268.611677
97.730000,-2132.777832,-156.696930,0.000000,-0.060746,1.172774,268.667166
97.740000,-2132.784424,-156.948196,0.000000,-0.059379,1.171511,268.722572
97.750000,-2132.791016,-157.199509,0.000000,-0.058018,1.170241,268.777897
97.760000,-2132.797363,-157.450851,0.000000,-0.056663,1.168963,268.833139
97.770000,-2132.803467,-157.702209,0.000000,-0.055316,1.167678,268.888327
97.780000,-2132.809326,-157.953613,0.000000,-0.053974,1.166386,268.943406
97.790000,-2132.814941,-158.205032,0.000000,-0.052640,1.165086,268.998430
97.800000,-2132.820312,-158.456482,0.000000,-0.051312,1.163779,269.053372
97.810000,-2132.825439,-158.707962,0.000000,-0.049991,1.162466,269.108232
97.820000,-2132.830322,-158.959473,0.000000,-0.048676,1.161145,269.163010
97.830000,-2132.834961,-159.211014,0.000000,-0.047368,1.159818,269.217706
97.840000,-2132.839355,-159.462570,0.000000,-0.046066,1.158484,269.272320
97.850000,-2132.843506,-159.714157,0.000000,-0.044771,1.157144,269.326853
97.860000,-2132.847412,-159.965759,0.000000,-0.043481,1.155797,269.381330
97.870000,-2132.851074,-160.217407,0.000000,-0.042197,1.154444,269.435698
97.880000,-2132.854492,-160.469055,0.000000,-0.040917,1.153085,269.490012
97.890000,-2132.857666,-160.720734,0.000000,-0.039642,1.151720,269.544217
97.900000,-2132.860596,-160.972443,0.000000,-0.038372,1.150349,269.598366
97.910000,-2132.863281,-161.224167,0.000000,-0.037106,1.148973,269.652407
97.920000,-2132.865723,-161.475922,0.000000,-0.035843,1.147590,269.706393
97.930000,-2132.868164,-161.727692,0.000000,-0.034584,1.146201,269.760296
97.940000,-2132.870117,-161.979477,0.000000,-0.033328,1.144806,269.814118
97.950000,-2132.871826,-162.231277,0.000000,-0.032075,1.143405,269.867858
97.960000,-2132.873291,-162.483109,0.000000,-0.030826,1.141999,269.921516
